Time,Temp,DTA,m
2128.3,383.5,-11.15,3.45
2128.4,383.47,-11.15,3.45
2128.5,383.48,-11.15,3.45
2128.6,383.52,-11.15,3.45
2128.7,383.55,-11.15,3.45
2128.8,383.57,-11.16,3.45
2128.9,383.61,-11.16,3.45
2129,383.64,-11.16,3.45
2129.1,383.66,-11.16,3.45
2129.2,383.71,-11.16,3.45
2129.3,383.76,-11.17,3.45
2129.4,383.81,-11.17,3.45
2129.5,383.84,-11.17,3.45
2129.6,383.83,-11.17,3.45
2129.7,383.84,-11.17,3.45
2129.8,383.89,-11.17,3.45
2129.9,383.96,-11.18,3.45
2130,384,-11.18,3.45
2130.1,384.04,-11.18,3.45
2130.2,384.08,-11.18,3.45
2130.3,384.07,-11.18,3.45
2130.4,384.05,-11.19,3.45
2130.5,384.05,-11.19,3.45
2130.6,384.05,-11.19,3.45
2130.7,384.04,-11.19,3.45
2130.8,384.03,-11.19,3.45
2130.9,384.03,-11.2,3.45
2131,383.99,-11.2,3.45
2131.1,383.92,-11.2,3.45
2131.2,383.89,-11.2,3.45
2131.3,383.91,-11.2,3.45
2131.4,383.92,-11.21,3.45
2131.5,383.95,-11.21,3.45
2131.6,383.96,-11.21,3.45
2131.7,383.96,-11.21,3.45
2131.8,383.99,-11.21,3.45
2131.9,384.06,-11.22,3.45
2132,384.14,-11.22,3.44
2132.1,384.2,-11.22,3.44
2132.2,384.21,-11.22,3.44
2132.3,384.2,-11.22,3.44
2132.4,384.21,-11.23,3.44
2132.5,384.27,-11.23,3.44
2132.6,384.32,-11.23,3.44
2132.7,384.33,-11.23,3.44
2132.8,384.34,-11.23,3.44
2132.9,384.35,-11.23,3.44
2133,384.38,-11.24,3.44
2133.1,384.4,-11.24,3.44
2133.2,384.42,-11.24,3.44
2133.3,384.42,-11.24,3.44
2133.4,384.42,-11.24,3.44
2133.5,384.44,-11.25,3.44
2133.6,384.43,-11.25,3.44
2133.7,384.39,-11.25,3.44
2133.8,384.36,-11.25,3.44
2133.9,384.4,-11.25,3.44
2134,384.48,-11.26,3.44
2134.1,384.55,-11.26,3.44
2134.2,384.58,-11.26,3.44
2134.3,384.6,-11.26,3.44
2134.4,384.61,-11.26,3.44
2134.5,384.64,-11.26,3.44
2134.6,384.68,-11.27,3.44
2134.7,384.7,-11.27,3.44
2134.8,384.72,-11.27,3.44
2134.9,384.74,-11.27,3.44
2135,384.77,-11.27,3.44
2135.1,384.78,-11.28,3.44
2135.2,384.79,-11.28,3.44
2135.3,384.82,-11.28,3.44
2135.4,384.85,-11.28,3.44
2135.5,384.85,-11.28,3.44
2135.6,384.87,-11.28,3.44
2135.7,384.91,-11.29,3.44
2135.8,384.89,-11.29,3.44
2135.9,384.83,-11.29,3.44
2136,384.79,-11.29,3.44
2136.1,384.77,-11.29,3.44
2136.2,384.77,-11.3,3.44
2136.3,384.78,-11.3,3.44
2136.4,384.79,-11.3,3.44
2136.5,384.77,-11.3,3.44
2136.6,384.77,-11.3,3.44
2136.7,384.81,-11.31,3.44
2136.8,384.89,-11.31,3.44
2136.9,384.93,-11.31,3.44
2137,384.95,-11.31,3.44
2137.1,384.96,-11.31,3.44
2137.2,384.98,-11.32,3.44
2137.3,385.03,-11.32,3.44
2137.4,385.08,-11.32,3.44
2137.5,385.09,-11.32,3.44
2137.6,385.09,-11.32,3.44
2137.7,385.11,-11.33,3.44
2137.8,385.14,-11.33,3.44
2137.9,385.19,-11.33,3.44
2138,385.25,-11.33,3.44
2138.1,385.27,-11.33,3.44
2138.2,385.28,-11.34,3.44
2138.3,385.31,-11.34,3.43
2138.4,385.36,-11.34,3.43
2138.5,385.39,-11.34,3.43
2138.6,385.41,-11.34,3.43
2138.7,385.42,-11.35,3.43
2138.8,385.43,-11.35,3.43
2138.9,385.45,-11.35,3.43
2139,385.45,-11.35,3.43
2139.1,385.44,-11.35,3.43
2139.2,385.38,-11.36,3.43
2139.3,385.34,-11.36,3.43
2139.4,385.37,-11.36,3.43
2139.5,385.41,-11.36,3.43
2139.6,385.45,-11.36,3.43
2139.7,385.49,-11.37,3.43
2139.8,385.51,-11.37,3.43
2139.9,385.52,-11.37,3.43
2140,385.55,-11.37,3.43
2140.1,385.58,-11.37,3.43
2140.2,385.59,-11.38,3.43
2140.3,385.59,-11.38,3.43
2140.4,385.59,-11.38,3.43
2140.5,385.58,-11.38,3.43
2140.6,385.54,-11.39,3.43
2140.7,385.55,-11.39,3.43
2140.8,385.6,-11.39,3.43
2140.9,385.63,-11.39,3.43
2141,385.65,-11.39,3.43
2141.1,385.66,-11.4,3.43
2141.2,385.66,-11.4,3.43
2141.3,385.69,-11.4,3.43
2141.4,385.81,-11.4,3.43
2141.5,385.97,-11.4,3.43
2141.6,386.06,-11.41,3.43
2141.7,385.97,-11.41,3.43
2141.8,385.84,-11.41,3.43
2141.9,385.75,-11.41,3.43
2142,385.73,-11.41,3.43
2142.1,385.77,-11.42,3.43
2142.2,385.81,-11.42,3.43
2142.3,385.85,-11.42,3.43
2142.4,385.9,-11.42,3.43
2142.5,385.93,-11.42,3.43
2142.6,385.93,-11.43,3.43
2142.7,385.94,-11.43,3.43
2142.8,385.99,-11.43,3.43
2142.9,386.04,-11.43,3.43
2143,386.09,-11.43,3.43
2143.1,386.12,-11.43,3.43
2143.2,386.13,-11.44,3.43
2143.3,386.16,-11.44,3.43
2143.4,386.24,-11.44,3.43
2143.5,386.28,-11.44,3.43
2143.6,386.31,-11.44,3.43
2143.7,386.35,-11.45,3.43
2143.8,386.38,-11.45,3.43
2143.9,386.37,-11.45,3.43
2144,386.36,-11.45,3.43
2144.1,386.34,-11.45,3.43
2144.2,386.33,-11.46,3.43
2144.3,386.32,-11.46,3.43
2144.4,386.33,-11.46,3.43
2144.5,386.32,-11.46,3.42
2144.6,386.27,-11.46,3.42
2144.7,386.23,-11.46,3.42
2144.8,386.23,-11.47,3.42
2144.9,386.25,-11.47,3.42
2145,386.26,-11.47,3.42
2145.1,386.24,-11.47,3.42
2145.2,386.24,-11.47,3.42
2145.3,386.26,-11.47,3.42
2145.4,386.31,-11.48,3.42
2145.5,386.37,-11.48,3.42
2145.6,386.4,-11.48,3.42
2145.7,386.42,-11.48,3.42
2145.8,386.45,-11.48,3.42
2145.9,386.49,-11.48,3.42
2146,386.53,-11.49,3.42
2146.1,386.58,-11.49,3.42
2146.2,386.6,-11.49,3.42
2146.3,386.62,-11.49,3.42
2146.4,386.65,-11.49,3.42
2146.5,386.68,-11.49,3.42
2146.6,386.71,-11.5,3.42
2146.7,386.74,-11.5,3.42
2146.8,386.74,-11.5,3.42
2146.9,386.72,-11.5,3.42
2147,386.72,-11.5,3.42
2147.1,386.73,-11.5,3.42
2147.2,386.71,-11.51,3.42
2147.3,386.68,-11.51,3.42
2147.4,386.69,-11.51,3.42
2147.5,386.72,-11.51,3.42
2147.6,386.78,-11.51,3.42
2147.7,386.85,-11.51,3.42
2147.8,386.9,-11.52,3.42
2147.9,386.89,-11.52,3.42
2148,386.89,-11.52,3.42
2148.1,386.92,-11.52,3.42
2148.2,386.96,-11.52,3.42
2148.3,387,-11.52,3.42
2148.4,387.01,-11.53,3.42
2148.5,387.01,-11.53,3.42
2148.6,387.02,-11.53,3.42
2148.7,387.06,-11.53,3.42
2148.8,387.11,-11.53,3.42
